gymId,location,address,city,state,zipcode,phoneNumber,gymType,website,pool,groupFitness,onlineEnrollment,notes,latitude,longitude,domainId,cardio,strength,aquatic,specialty,personalFitnessPlan,mindAndBody,distance,solrLocation
10026,LA Fitness,5810 W. PEORIA AVENUE,Glendale,AZ,85302,602-362-0109,co-ed,www.lafitness.com,True,True,False,,33.5820656,-112.1841101,0,True,True,False,False,False,False,7.581965446472168,"33.5820656,-112.1841101"
10027,LA Fitness,5536 W. BELL ROAD,Glendale,AZ,85308,602-547-9425,co-ed,www.lafitness.com,True,True,False,,33.6389815,-112.1785112,0,True,True,False,False,False,False,8.727745056152344,"33.6389815,-112.1785112"
10028,LA Fitness,18295 NORTH 83RD AVE,Glendale,AZ,85308,623-334-9111,co-ed,www.lafitness.com,True,True,False,,33.6473441,-112.2368005,0,True,True,False,False,False,False,11.903609275817871,"33.6473441,-112.2368005"
10029,LA Fitness,1382 SOUTH COTTON LANE,Goodyear,AZ,85338,480-422-6088,co-ed,www.lafitness.com,True,True,False,,33.4344411,-112.4269941,0,True,True,False,False,False,False,23.39171600341797,"33.4344411,-112.4269941"
10030,LA Fitness,5175 W BASELINE RD,Laveen,AZ,85339,602-904-7425,co-ed,www.lafitness.com,True,True,False,,33.3773945,-112.1703633,0,True,True,False,False,False,False,14.749675750732422,"33.3773945,-112.1703633"
10031,LA Fitness,8160 N 91ST AVENUE,Peoria,AZ,85345,623-877-3640,co-ed,www.lafitness.com,True,True,False,,33.5547979,-112.2550909,0,True,True,False,False,False,False,11.633795738220215,"33.5547979,-112.2550909"
10032,LA Fitness,9880 WEST LOWER BUCKEYE ROAD,Tolleson,AZ,85353,602-734-1363,co-ed,www.lafitness.com,True,True,False,,33.4213165,-112.2717268,0,True,True,False,False,False,False,16.117889404296875,"33.4213165,-112.2717268"
10033,LA Fitness,13035 W. RANCHO SANTA FE BLVD.,Avondale,AZ,85392,623-535-8700,co-ed,www.lafitness.com,True,True,False,,33.4617053,-112.3356209,0,True,True,False,False,False,False,17.811140060424805,"33.4617053,-112.3356209"
10455,Snap Fitness,1491 N. Arizona Blvd.,Coolidge,AZ,85128,520-350-9252,co-ed,www.snapfitness.com/gyms,False,False,False,,32.9952456,-111.5238904,0,False,False,False,False,True,False,49.9862060546875,"32.9952456,-111.5238904"
10456,Snap Fitness,21258 E. Rittenhouse,Queen Creek,AZ,85142,480-987-1255,co-ed,www.snapfitness.com/gyms,False,True,False,,33.2469013,-111.6256774,0,True,True,False,False,True,False,33.15680694580078,"33.2469013,-111.6256774"
10457,Snap Fitness,2025 S Alma School Road,Mesa,AZ,85210,480-755-7627,co-ed,www.snapfitness.com/gyms,False,True,False,,33.3781896,-111.859726,0,True,True,False,False,True,False,17.194787979125977,"33.3781896,-111.859726"
10458,Snap Fitness,13525 N. Fountain Hills Blvd.,Fountain Hills,AZ,85268,480-837-3901,co-ed,www.snapfitness.com/gyms,False,False,False,,33.6085037,-111.7301121,0,False,False,False,False,True,False,18.83446502685547,"33.6085037,-111.7301121"
10459,Life Time,1616 West Ruby Drive,Tempe,AZ,85284,480-705-8855,co-ed,www.lifetime.life,True,True,False,,33.3402075,-111.9649313,0,True,True,True,True,False,True,16.505361557006836,"33.3402075,-111.9649313"
10460,Life Time,381 East Warner Road,Gilbert,AZ,85296,480-892-5020,co-ed,www.lifetime.life,True,True,False,,33.3354245,-111.7828133,0,True,True,True,True,False,True,22.370853424072266,"33.3354245,-111.7828133"
10461,Snap Fitness,1459 S Higley Rd,Gilbert,AZ,85296,480-840-6363,co-ed,www.snapfitness.com/gyms,False,True,False,,33.323939,-111.7211276,0,True,True,False,False,True,False,25.49964141845703,"33.323939,-111.7211276"
10462,Snap Fitness,410 East Highway 85,Buckeye,AZ,85326,480-745-2465,co-ed,www.snapfitness.com/gyms,False,False,False,,33.3705692,-112.5859009,0,False,False,False,False,True,False,33.558197021484375,"33.3705692,-112.5859009"
10466,Snap Fitness,340 W Wickenburg Way,Wickenburg,AZ,85390,928-232-4200,co-ed,www.snapfitness.com/gyms,False,True,False,,33.9656761,-112.73434,0,True,True,False,False,True,False,47.81523895263672,"33.9656761,-112.73434"
10467,Life Time,14540 West McDowell Road,Goodyear,AZ,85395,623-536-9595,co-ed,www.lifetime.life,True,True,False,,33.4645755,-112.37166,0,True,True,True,True,False,True,19.65041160583496,"33.4645755,-112.37166"
11899,Curves,6017 E. McKellips Road,Mesa,AZ,85215,480-218-9500,women,www.curves.com/locations,False,False,False,,33.4518065,-111.7010656,0,False,False,False,False,False,False,21.821619033813477,"33.4518065,-111.7010656"
11900,Curves,1543 W. Elliot Rd.,Gilbert,AZ,85233,480-558-1070,women,www.curves.com/locations,False,False,False,,33.3497485,-111.822371,0,False,False,False,False,False,False,20.09209632873535,"33.3497485,-111.822371"
11901,Curves,7609 E. Pinnacle Peak Road,Scottsdale,AZ,85255,480-214-3655,women,www.curves.com/locations,False,False,False,,33.6986403,-111.9164334,0,False,False,False,False,False,False,12.022645950317383,"33.6986403,-111.9164334"
11902,Curves,17145 N. 51st Ave.,Glendale,AZ,85308,602-789-7000,women,www.curves.com/locations,False,False,False,,33.6407967,-112.1690358,0,False,False,False,False,False,False,8.359858512878418,"33.6407967,-112.1690358"
12384,Peoria Community Center,8335 W Jefferson,Peoria,AZ,83545,623-773-7436,co-ed,www.peoriaaz.gov/riovista,False,True,False,,33.5793645,-112.2387307,0,True,True,False,True,False,True,10.69023323059082,"33.5793645,-112.2387307"
12385,Lincoln Family Downtown YMCA,350 North 1st Avenue,Phoenix,AZ,85003,602-257-5138,co-ed,www.valleyymca.org/,True,True,False,,33.452982,-112.0752234,0,True,False,False,False,False,False,7.999808311462402,"33.452982,-112.0752234"
12386,Central Park Square Athletic Club,2020 N Central Ave,Phoenix,AZ,85004,602-252-0092,co-ed,www.centralparksquareathletic.com,True,True,False,,33.470235,-112.073955,0,True,True,True,True,False,True,6.811835765838623,"33.470235,-112.073955"
12387,EOS Fitness - Downtown Phoenix,1 E. Washington Street,Phoenix,AZ,85004,602-368-1221,coed,www.eosfitness.com/location/downtown-phoenix,False,True,False,,33.4481585,-112.0734833,0,True,True,False,True,False,True,8.314769744873047,"33.4481585,-112.0734833"
12388,Mountainside Fitness Downtown at Chase Field,401 East Jefferson,Phoenix,AZ,85004,602-343-6310,co-ed,www.mountainsidefitness.com,False,True,False,,33.4463797,-112.067979,0,True,True,False,False,True,True,8.399319648742676,"33.4463797,-112.067979"
12389,The Family Life Center,5757 Central Ave,Phoenix,AZ,85012,602-707-5901,co-ed,www.flcfit.com,False,True,False,,33.52059,-112.0736786,0,True,True,False,True,False,True,3.4317195415496826,"33.52059,-112.0736786"
12390,Phoenix College,1202 W Thomas Rd,Phoenix,AZ,85013,602-285-7296,co-ed,www.phoenixcollege.edu,False,True,False,,33.4804575,-112.0881815,0,True,False,False,False,False,False,6.325736045837402,"33.4804575,-112.0881815"
12391,Tangible Fitness,1500 E Thomas Rd,Phoenix,AZ,85014,602-820-4172,co-ed,www.tangibletanfit.com,False,False,False,,33.4802565,-112.0495905,0,False,False,False,False,False,False,6.022064685821533,"33.4802565,-112.0495905"
12392,Legacy Foundation Chris-Town YMCA,5517 North 17th Avenue,Phoenix,AZ,85015,602-242-7717,co-ed,www.valleyymca.org/,True,True,False,,33.517345,-112.095547,0,True,True,True,True,False,True,4.216088771820068,"33.517345,-112.095547"
12393,Anytime Fitness,3135 E. Indian School Rd.,Phoenix,AZ,85016,602-362-3166,co-ed,www.anytimefitness.com/gyms/4145/phoenix-az-85016/,False,False,False,,33.4951109,-112.0145445,0,False,False,False,False,False,False,5.474552154541016,"33.4951109,-112.0145445"
12394,Anytime Fitness,111 E. Dunlap Ave.,Phoenix,AZ,85020,602-883-7800,co-ed,www.anytimefitness.com/gyms/3951/phoenix-az-85020/,False,False,False,,33.5676904,-112.0721873,0,False,False,False,False,False,False,1.0708647966384888,"33.5676904,-112.0721873"
12395,Anytime Fitness,15610 N. 7th St.,Phoenix,AZ,85022,602-795-8088,coed,www.anytimefitness.com/gyms/4228/phoenix-az-85022/,False,True,False,,33.627654,-112.0655955,0,True,True,False,False,False,False,4.223428726196289,"33.627654,-112.0655955"
12396,Fitness 1 Gym,802 E Union Hills,Phoenix,AZ,85024,623-582-0565,co-ed,www.fitness1gymaz.com,False,False,False,,33.6549207,-112.0632014,0,False,False,False,False,False,False,6.075706481933594,"33.6549207,-112.0632014"
12397,Anytime Fitness,4030 E. Thunderbird Rd.,Phoenix,AZ,85032,602-883-8733,co-ed,www.anytimefitness.com/gyms/3952/phoenix-az-85032/,False,False,False,,33.6118875,-111.9940512,0,False,False,False,False,False,False,4.605713367462158,"33.6118875,-111.9940512"
12398,Anytime Fitness,18413 N. Cave Creek Rd.,Phoenix,AZ,85032,602-824-9095,co-ed,www.anytimefitness.com/gyms/4699/phoenix-az-85032/,False,False,False,,33.654172,-112.030827,0,False,False,False,False,False,False,6.140106678009033,"33.654172,-112.030827"
12399,North Phoenix Fit Body Boot Camp,4626 E Thunderbird Rd,Phoenix,AZ,85032,480-808-3085,co-ed,www.fitbodybootcamp.com,False,True,False,,33.6116465,-111.9810998,0,True,False,False,False,False,False,5.174471855163574,"33.6116465,-111.9810998"
12400,Paradise Valley Community College,18401 N 32nd St,Phoenix,AZ,85032,602-787-6548,co-ed,www.paradisevalley.edu,False,True,False,,33.6530036,-112.0135736,0,True,True,True,False,False,True,6.350236892700195,"33.6530036,-112.0135736"
12401,Maryvale Family YMCA,3825 N. 67th Avenue,Phoenix,AZ,85033,623-873-9622,co-ed,www.valleyymca.org/,True,True,False,,33.491889,-112.2032101,0,True,True,True,True,False,True,10.072057723999023,"33.491889,-112.2032101"
12402,Ability360 Sports & Fitness Center,5031 E Washington Street,Phoenix,AZ,85034,602-386-4566,co-ed,www.ability360sports.org,True,True,False,,33.4466757,-111.973438,0,True,True,True,True,False,True,9.531177520751953,"33.4466757,-111.973438"
12403,The Salvation Army Phoenix South Mountain Kroc Center,1375 East Broadway Road,Phoenix,AZ,85040,602-425-5000,co-ed,www.krocphoenix.org,True,True,False,,33.4067295,-112.052771,0,True,True,True,True,False,True,11.097986221313477,"33.4067295,-112.052771"
12404,Planet Fitness - Laveen,3636 West Southern Avenue,Phoenix,AZ,85041,602-354-3887,co-ed,www.planetfitness.com,False,False,False,,33.3921365,-112.135841,0,False,False,False,False,False,False,13.001038551330566,"33.3921365,-112.135841"
12405,Anytime Fitness,3220 E. Baseline Rd.,Phoenix,AZ,85042,602-541-2808,co-ed,www.anytimefitness.com/gyms/2295/phoenix-az-85042/,False,False,False,,33.3781245,-112.011391,0,False,False,False,False,False,False,13.298599243164062,"33.3781245,-112.011391"
12406,SETAY Dance and Fitness,7430 S 48th St.,Phoenix,AZ,85042,602-438-7455,co-ed,www.setaydanceandfitness.com,False,True,False,,33.3792171,-111.9784859,0,True,True,False,True,False,True,13.700573921203613,"33.3792171,-111.9784859"
12407,EOS Fitness - Ahwatukee,5031 E. Elliott Road,Phoenix,AZ,85044,480-961-1000,coed,www.eosfitness.com/location/ahwatukee,False,True,False,,33.3488825,-111.9765309,0,True,True,False,True,False,True,15.734756469726562,"33.3488825,-111.9765309"
12408,Mountainside Fitness - Ahwatukee,4820 E. Ray Road,Phoenix,AZ,85044,602-633-2574,co-ed,www.mountainsidefitness.com,False,True,False,,33.3199355,-111.9792909,0,True,True,False,True,True,True,17.623310089111328,"33.3199355,-111.9792909"
12409,Ahwatukee Foothills Family YMCA,1030 East Liberty Lane,Phoenix,AZ,85048,480-759-6762,co-ed,www.valleyymca.org/,True,True,False,,33.2960838,-112.0602522,0,True,True,True,True,False,True,18.746706008911133,"33.2960838,-112.0602522"
12410,Anytime Fitness,1420 E. Chandler Blvd.,Phoenix,AZ,85048,480-460-1673,co-ed,www.anytimefitness.com/gyms/92/phoenix-az-85048/,False,False,False,,33.3054485,-112.0534144,0,False,False,False,False,False,False,18.095735549926758,"33.3054485,-112.0534144"
10007,LA Fitness,2024 E. FLORENCE BLVD.,Casa Grande,AZ,85122,520-413-2068,co-ed,www.lafitness.com,True,True,False,,32.8796675,-111.6998632,0,True,True,False,False,False,False,44.937705993652344,"32.8796675,-111.6998632"
11898,Curves,903 N. Arizona Blvd.,Coolidge,AZ,85128,520-723-1001,women,www.curves.com/locations,False,False,False,,32.986116,-111.5239707,0,False,False,False,False,False,False,45.055049896240234,"32.986116,-111.5239707"
12411,Mountainside Fitness Phoenix-Desert Ridge,4355 East Irma Lane,Phoenix,AZ,85050,623-266-3111,co-ed,www.mountainsidefitness.com,False,True,False,,33.6749096,-111.9863931,0,True,True,False,True,True,True,16.162870407104492,"33.6749096,-111.9863931"
12412,Spooner Physical Therapy Desert Ridge,20830 N Tatum Blvd,Phoenix,AZ,85050,480-502-5510,co-ed,www.spoonerpt.com/locations/,False,False,False,,33.6742076,-111.9775804,0,False,False,False,False,False,False,16.275115966796875,"33.6742076,-111.9775804"
12413,Anytime Fitness,2737 W. Thunderbird Rd.,Phoenix,AZ,85053,602-888-8030,co-ed,www.anytimefitness.com/gyms/4410/phoenix-az-85053/,False,False,False,,33.6107995,-112.119192,0,False,False,False,False,False,False,11.362504005432129,"33.6107995,-112.119192"
12414,Anytime Fitness,5315 E. High St.,Phoenix,AZ,85054,602-715-0700,co-ed,www.anytimefitness.com/gyms/4447/phoenix-az-85054/,False,False,False,,33.6762264,-111.9664518,0,False,False,False,False,False,False,16.62558364868164,"33.6762264,-111.9664518"
12415,Anytime Fitness,2310 W. Happy Valley Rd.,Phoenix,AZ,85085,623-581-5646,co-ed,www.anytimefitness.com/gyms/2618/phoenix-az-85085/,False,False,False,,33.7130181,-112.1090317,0,False,False,False,False,False,False,10.55780029296875,"33.7130181,-112.1090317"
12416,Mountainside Fitness - Happy Valley,2501 W. Happy Valley Road,Phoenix,AZ,85085,602-601-4747,co-ed,www.mountainsidefitness.com,False,True,False,,33.7127665,-112.1122518,0,True,True,False,True,True,True,10.598739624023438,"33.7127665,-112.1122518"
12417,Mountainside Fitness North Phoenix-Carefree,2655 West Carefree Highway,Phoenix,AZ,85085,623-587-9977,co-ed,www.mountainsidefitness.com,False,True,False,,33.7983205,-112.11641,0,True,True,False,True,True,True,16.362062454223633,"33.7983205,-112.11641"
12418,Anytime Fitness,42407 N Vision Way,Anthem,AZ,85086,623-215-4669,co-ed,www.anytimefitness.com/gyms/4179/anthem-az-85086/,False,True,False,,33.8693815,-112.1516545,0,True,True,False,False,False,False,21.615915298461914,"33.8693815,-112.1516545"
12419,Apache Junction Multigenerational Center,1035 N Idaho Road,Apache Junction,AZ,85119,480-474-5240,co-ed,www.ajcity.net/197/Multi-Generational-Center,False,True,False,,33.4235952,-111.5460604,0,True,True,False,True,False,True,30.88414764404297,"33.4235952,-111.5460604"
12420,Planet Fitness - Apache Junction,3003 West Apache Trail,Apache Junction,AZ,85120,480-845-1021,co-ed,www.planetfitness.com,False,True,False,,33.4150475,-111.5781335,0,True,True,False,False,False,False,29.34819221496582,"33.4150475,-111.5781335"
12421,Saguaro Family Fitness Center,305 N. Plaza Drive,Apache Junction,AZ,85120,480-982-7794,co-ed,www.saguarofitnessandrehab.com/,True,True,False,,33.4177202,-111.5504301,0,True,False,False,False,False,False,30.780736923217773,"33.4177202,-111.5504301"
12422,247 Fitness,2080 Trekell Rd,Casa Grande,AZ,85122,520-836-0613,co-ed,www.247fitnesscg.com,False,True,False,,32.9119487,-111.7398903,0,True,False,False,False,False,False,48.77772521972656,"32.9119487,-111.7398903"
12426,Copper Sky Multigenerational Center,44345 M.L.K. Jr. Blvd,Maricopa,AZ,85138,520-316-4600,co-ed,www.maricopa-az.gov/web/copperskyrc,True,True,False,,33.0432469,-112.042533,0,True,True,True,True,False,True,36.2177619934082,"33.0432469,-112.042533"
12427,Planet Fitness - Maricopa,20595 John Wayne Parkway,Maricopa,AZ,85139,520-666-2300,co-ed,www.planetfitness.com,False,False,False,,33.0667925,-112.0470457,0,False,False,False,False,False,False,34.58734893798828,"33.0667925,-112.0470457"
12428,Mountainside Fitness Queen Creek,21002 South Ellsworth Loop Road,Queen Creek,AZ,85142,480-284-7581,co-ed,www.mountainsidefitness.com,False,True,False,,33.2574179,-111.6385643,0,True,True,False,True,True,True,32.11726379394531,"33.2574179,-111.6385643"
12429,Planet Fitness - Queen Creek,21545 S Ellsworth Loop,Queen Creek,AZ,85142,623-748-4250,co-ed,www.planetfitness.com/gyms/queen-creek-az,False,False,False,,33.2525584,-111.6376982,0,False,False,False,False,False,False,32.379581451416016,"33.2525584,-111.6376982"
12430,Anytime Fitness,530 E. Hunt Hwy.,San Tan Valley,AZ,85143,480-888-9332,co-ed,www.anytimefitness.com/gyms/262/san-tan-valley-az-85143/,False,True,False,,33.1603366,-111.5622189,0,True,True,False,False,False,False,39.93574142456055,"33.1603366,-111.5622189"
12423,Arizona Fitness Club,450 W Ruins Dr,Coolidge,AZ,85128,702-280-1130,co-ed,www.azfc.com,False,True,False,,32.9955925,-111.5223321,0,True,True,False,True,True,True,44.9604377746582,"32.9955925,-111.5223321"
12424,Town of Florence Aquatic Center,174 W 1st Street,Florence,AZ,85132,520-868-7587,co-ed,www.townofflorenceaz.gov,True,False,False,,33.0380515,-111.385521,0,False,False,False,False,False,False,49.14854049682617,"33.0380515,-111.385521"
12425,Town of Florence Fitness Center,133 N Main Street,Florence,AZ,85132,520-868-7587,co-ed,www.townofflorenceaz.gov,False,False,False,,33.032655,-111.3874187,0,False,False,False,False,False,False,49.27785873413086,"33.032655,-111.3874187"
12431,Copper Basin Family YMCA,28300 N. Main Street,San Tan Valley,AZ,85143,480-882-2242,co-ed,www.valleyymca.org/,True,True,False,,33.1362795,-111.5269268,0,True,True,True,True,False,True,38.54906463623047,"33.1362795,-111.5269268"
12433,Anytime Fitness,1837 W. Guadalupe Rd.,Mesa,AZ,85202,480-378-3810,co-ed,www.anytimefitness.com/gyms/4107/mesa-az-85202/,False,True,False,,33.3640605,-111.8736807,0,True,True,False,False,False,False,13.234854698181152,"33.3640605,-111.8736807"
12434,Anytime Fitness,2028 N. Gilbert Rd.,Mesa,AZ,85203,480-464-5646,co-ed,www.anytimefitness.com/gyms/2652/mesa-az-85203/,False,False,False,,33.4520833,-111.7877929,0,False,False,False,False,False,False,15.0711030960083,"33.4520833,-111.7877929"
12435,Desert Fitness - North Mesa,1927 N Gilbert Road,Mesa,AZ,85203,480-534-2740,co-ed,www.desertfitnessaz.com/desert-fitness-north-mesa,False,True,False,,33.4505548,-111.7876151,0,True,True,False,True,True,True,15.088196754455566,"33.4505548,-111.7876151"
12436,EOS Fitness - Gilbert-Baseline,2156 East Baseline Road,Mesa,AZ,85204,480-497-8686,coed,www.eosfitness.com/location/gilbert/,False,True,False,,33.3791155,-111.7861216,0,True,True,False,True,False,True,16.273239135742188,"33.3791155,-111.7861216"
12437,Mountainside Fitness Mesa,1253 North Greenfield Road,Mesa,AZ,85205,480-889-1865,co-ed,www.mountainsidefitness.com,False,True,False,,33.4387378,-111.736281,0,True,True,False,True,True,True,18.107181549072266,"33.4387378,-111.736281"
12438,Ross Farnsworth - East Valley Family YMCA,1807 S. Sunview,Mesa,AZ,85206,480-649-9622,co-ed,www.valleyymca.org/,True,True,False,,33.3828603,-111.7064333,0,True,True,True,True,False,True,20.545461654663086,"33.3828603,-111.7064333"
